grid_id,origin_count,dest_count
7875,8.0,8.0
7742,3.0,2.0
7610,11.0,15.0
7876,0.0,1.0
7743,1.0,2.0
8143,0.0,1.0
8010,1.0,1.0
8276,1.0,1.0
8144,11.0,5.0
8011,5.0,5.0
8277,9.0,7.0
8145,3.0,9.0
8012,1.0,1.0
8278,6.0,16.0
8146,6.0,6.0
8675,0.0,0.0
8542,0.0,1.0
8409,0.0,1.0
8543,0.0,0.0
8676,0.0,1.0
8410,0.0,0.0
8411,0.0,0.0
8544,0.0,0.0
8677,2.0,0.0
8412,0.0,0.0
7744,3.0,2.0
7877,5.0,6.0
7611,1.0,2.0
7612,2.0,1.0
7745,0.0,1.0
7878,1.0,0.0
7613,2.0,1.0
7746,2.0,2.0
7879,0.0,1.0
7747,1.0,2.0
9339,0.0,0.0
9340,0.0,0.0
9606,0.0,0.0
9207,0.0,0.0
9473,0.0,0.0
9607,0.0,0.0
9474,0.0,0.0
9341,0.0,0.0
9208,1.0,0.0
9608,0.0,1.0
9872,3.0,3.0
9739,0.0,0.0
10005,0.0,0.0
9873,0.0,0.0
10006,0.0,1.0
9740,0.0,0.0
9874,0.0,0.0
10007,0.0,0.0
9741,0.0,0.0
10008,0.0,1.0
8941,0.0,0.0
9074,0.0,0.0
8809,0.0,0.0
8942,0.0,0.0
9075,0.0,0.0
8810,0.0,1.0
8943,1.0,0.0
9076,0.0,0.0
8811,6.0,5.0
9077,0.0,0.0
9475,0.0,0.0
9342,0.0,0.0
9209,0.0,0.0
9609,0.0,0.0
9476,1.0,1.0
9343,1.0,1.0
9210,0.0,0.0
9477,0.0,0.0
9344,0.0,0.0
9610,0.0,0.0
9742,0.0,0.0
9875,1.0,0.0
9876,2.0,1.0
10009,0.0,0.0
9743,0.0,0.0
9877,0.0,1.0
10010,1.0,0.0
9744,0.0,0.0
9878,0.0,0.0
9745,0.0,0.0
8944,3.0,5.0
8812,0.0,0.0
8945,0.0,3.0
9078,0.0,0.0
9079,0.0,0.0
8813,0.0,0.0
8946,0.0,0.0
8814,0.0,0.0
9080,0.0,0.0
8947,0.0,0.0
9211,0.0,0.0
9345,0.0,0.0
9611,0.0,0.0
9478,0.0,0.0
9212,0.0,0.0
9612,0.0,0.0
9346,0.0,1.0
9213,0.0,0.0
9479,0.0,1.0
9480,0.0,0.0
10011,0.0,0.0
9879,0.0,1.0
9746,0.0,0.0
10012,0.0,0.0
9880,1.0,6.0
9614,0.0,0.0
9747,1.0,1.0
10013,2.0,3.0
10014,3.0,11.0
9748,0.0,6.0
8815,0.0,0.0
9081,0.0,1.0
8948,0.0,0.0
8949,0.0,1.0
9082,2.0,3.0
8816,0.0,2.0
8950,0.0,0.0
8817,0.0,0.0
9083,2.0,4.0
8951,0.0,1.0
9214,0.0,0.0
9613,0.0,0.0
9347,0.0,1.0
9481,0.0,0.0
9215,1.0,5.0
9348,4.0,12.0
9216,5.0,7.0
9482,5.0,7.0
9349,19.0,18.0
9483,3.0,1.0
7212,3.0,0.0
7345,5.0,0.0
7478,8.0,3.0
7213,4.0,8.0
7346,6.0,9.0
7479,3.0,3.0
7347,21.0,16.0
7480,0.0,2.0
7214,1.0,0.0
7481,2.0,1.0
6549,0.0,0.0
6416,0.0,0.0
6283,0.0,0.0
6683,0.0,1.0
6550,0.0,1.0
6417,0.0,0.0
6284,0.0,0.0
6551,0.0,0.0
6418,2.0,1.0
6684,0.0,3.0
6816,0.0,0.0
6949,0.0,0.0
6950,0.0,0.0
7083,0.0,1.0
6817,0.0,0.0
6951,0.0,0.0
7084,3.0,3.0
6818,1.0,2.0
6952,71.0,60.0
6819,25.0,30.0
7348,0.0,0.0
7215,1.0,1.0
7349,6.0,10.0
7216,8.0,20.0
7482,0.0,2.0
7350,7.0,8.0
7483,2.0,1.0
7217,5.0,8.0
7218,4.0,7.0
7484,0.0,1.0
6285,0.0,2.0
6419,7.0,13.0
6685,2.0,4.0
6552,10.0,3.0
6286,0.0,0.0
6686,6.0,4.0
6420,9.0,6.0
6287,2.0,1.0
6553,7.0,7.0
6554,6.0,6.0
7085,52.0,53.0
6953,42.0,53.0
6820,26.0,33.0
7086,37.0,50.0
6954,26.0,42.0
6688,26.0,33.0
6821,11.0,15.0
7087,101.0,83.0
7088,25.0,41.0
6822,3.0,4.0
7351,0.0,0.0
7485,22.0,5.0
7219,69.0,68.0
7352,12.0,7.0
7486,38.0,78.0
7220,53.0,23.0
7353,34.0,23.0
7487,18.0,13.0
7221,26.0,17.0
7354,32.0,25.0
6288,2.0,1.0
6687,4.0,5.0
6421,3.0,1.0
6555,29.0,39.0
6289,7.0,8.0
6422,7.0,9.0
6290,2.0,4.0
6556,4.0,0.0
6423,12.0,13.0
6557,3.0,4.0
6689,12.0,10.0
6955,4.0,7.0
6690,11.0,6.0
7089,17.0,18.0
6823,11.0,10.0
6956,18.0,45.0
6691,20.0,23.0
7090,5.0,4.0
6824,24.0,28.0
6957,11.0,10.0
7488,51.0,40.0
7222,13.0,14.0
7355,59.0,68.0
7356,1.0,7.0
7223,10.0,1.0
7489,6.0,12.0
7224,16.0,16.0
7490,3.0,6.0
7357,3.0,4.0
7225,14.0,12.0
2143,0.0,0.0
2276,0.0,0.0
2144,0.0,0.0
2277,0.0,0.0
1745,0.0,0.0
2410,0.0,0.0
2145,0.0,0.0
2411,0.0,0.0
2278,0.0,0.0
2412,0.0,0.0
2146,0.0,0.0
2279,0.0,0.0
2413,0.0,0.0
2147,0.0,0.0
2280,0.0,0.0
1612,0.0,0.0
1613,0.0,0.0
1614,0.0,0.0
1878,0.0,0.0
1746,0.0,0.0
2012,0.0,0.0
1879,0.0,0.0
1747,0.0,0.0
2013,0.0,0.0
1880,0.0,0.0
1881,0.0,0.0
2014,0.0,0.0
2015,0.0,0.0
1882,0.0,0.0
2016,0.0,0.0
1883,0.0,0.0
1884,0.0,0.0
2017,0.0,0.0
2018,2.0,3.0
2414,0.0,0.0
2148,0.0,0.0
2281,0.0,0.0
2282,0.0,0.0
2149,0.0,0.0
2415,0.0,0.0
2283,0.0,0.0
2150,0.0,0.0
2416,1.0,0.0
2284,0.0,1.0
3743,0.0,0.0
3478,0.0,0.0
3611,0.0,0.0
3345,0.0,0.0
3744,0.0,0.0
3479,0.0,1.0
3612,0.0,0.0
3346,0.0,0.0
3745,0.0,0.0
3613,0.0,0.0
3212,0.0,0.0
3079,2.0,0.0
2947,0.0,0.0
3080,2.0,1.0
3213,0.0,0.0
2948,0.0,0.0
3081,1.0,0.0
3214,0.0,0.0
2949,0.0,0.0
3082,0.0,0.0
2813,0.0,0.0
2547,0.0,0.0
2680,0.0,2.0
2681,1.0,2.0
2548,0.0,0.0
2814,2.0,2.0
2549,0.0,0.0
2815,0.0,0.0
2682,0.0,0.0
2683,0.0,0.0
3347,0.0,0.0
3746,0.0,0.0
3480,0.0,0.0
3348,0.0,0.0
3614,0.0,0.0
3747,1.0,4.0
3481,1.0,1.0
3349,0.0,0.0
3615,0.0,0.0
3748,1.0,4.0
2550,0.0,0.0
2816,0.0,1.0
2817,0.0,0.0
2684,0.0,0.0
2551,0.0,0.0
2552,0.0,0.0
2685,0.0,0.0
2818,0.0,0.0
2686,0.0,0.0
2553,1.0,0.0
3215,0.0,0.0
3216,0.0,0.0
2950,15.0,10.0
3083,0.0,0.0
3084,0.0,0.0
3217,0.0,0.0
2951,0.0,0.0
3218,0.0,0.0
3085,0.0,0.0
2952,0.0,0.0
3482,0.0,0.0
3616,0.0,0.0
3749,1.0,1.0
3350,0.0,0.0
3483,0.0,0.0
3750,0.0,0.0
3351,0.0,0.0
3617,0.0,0.0
3484,0.0,0.0
3751,0.0,0.0
2819,0.0,0.0
2687,0.0,0.0
2820,0.0,0.0
2554,0.0,0.0
2688,1.0,2.0
2821,2.0,1.0
2555,1.0,1.0
2689,0.0,0.0
2822,2.0,2.0
2556,0.0,0.0
3618,0.0,0.0
3352,0.0,0.0
3485,0.0,0.0
3619,0.0,0.0
3752,0.0,0.0
3353,0.0,0.0
3486,0.0,0.0
3753,0.0,0.0
3354,0.0,0.0
3620,0.0,0.0
3219,0.0,0.0
3086,0.0,0.0
2953,0.0,0.0
3087,0.0,0.0
2954,0.0,0.0
3220,0.0,0.0
2955,0.0,1.0
3088,0.0,0.0
3221,0.0,0.0
2956,0.0,0.0
1619,0.0,0.0
1752,0.0,0.0
1885,0.0,0.0
1886,0.0,0.0
2019,0.0,1.0
1753,0.0,0.0
2020,0.0,0.0
1887,0.0,0.0
1754,0.0,0.0
1888,0.0,0.0
1755,0.0,0.0
1620,0.0,0.0
1621,0.0,0.0
2151,0.0,0.0
2417,0.0,0.0
2418,0.0,0.0
2285,0.0,0.0
2152,0.0,1.0
2419,0.0,0.0
2153,1.0,0.0
2286,0.0,0.0
2420,0.0,0.0
2154,0.0,0.0
2287,0.0,0.0
2421,0.0,0.0
2155,0.0,0.0
2288,0.0,0.0
2289,0.0,0.0
2422,0.0,0.0
2156,0.0,0.0
2157,0.0,0.0
2290,0.0,0.0
2423,0.0,0.0
2021,0.0,1.0
2022,0.0,0.0
1756,0.0,0.0
1889,0.0,0.0
1757,0.0,0.0
2023,0.0,0.0
1890,0.0,0.0
1758,0.0,0.0
2024,0.0,0.0
1891,0.0,0.0
1892,0.0,0.0
2025,0.0,0.0
1759,0.0,0.0
1760,0.0,0.0
1893,0.0,0.0
2026,0.0,0.0
1761,0.0,0.0
1894,0.0,0.0
2027,0.0,0.0
1895,0.0,0.0
1627,0.0,0.0
1628,0.0,0.0
2291,0.0,0.0
2158,0.0,0.0
2424,0.0,0.0
2292,0.0,0.0
2159,0.0,0.0
2425,0.0,0.0
2293,0.0,0.0
2160,1.0,0.0
2426,0.0,0.0
2294,0.0,0.0
3487,1.0,2.0
3488,0.0,0.0
3754,0.0,0.0
3355,0.0,0.0
3621,2.0,0.0
3755,0.0,0.0
3622,0.0,0.0
3489,0.0,0.0
3356,0.0,0.0
3756,0.0,0.0
2823,1.0,0.0
2690,0.0,0.0
2557,0.0,0.0
2691,0.0,0.0
2824,0.0,0.0
2558,0.0,0.0
2559,0.0,0.0
2692,0.0,0.0
2825,0.0,0.0
2560,0.0,0.0
3089,0.0,0.0
3222,0.0,0.0
2957,0.0,0.0
3090,0.0,0.0
3223,0.0,0.0
2958,0.0,0.0
3091,0.0,0.0
3224,0.0,0.0
2959,0.0,0.0
3225,0.0,0.0
3623,0.0,0.0
3490,0.0,0.0
3357,0.0,0.0
3757,0.0,0.0
3624,0.0,0.0
3491,1.0,0.0
3358,0.0,0.0
3625,0.0,0.0
3492,0.0,0.0
3758,0.0,0.0
3092,0.0,0.0
2960,1.0,1.0
3093,1.0,1.0
3226,1.0,1.0
3227,0.0,0.0
2961,0.0,0.0
3094,0.0,0.0
2962,0.0,0.0
3228,0.0,0.0
3095,0.0,0.0
2693,0.0,0.0
2826,0.0,0.0
2694,0.0,1.0
2827,0.0,0.0
2561,0.0,0.0
2695,0.0,0.0
2562,0.0,0.0
2828,0.0,0.0
2696,0.0,1.0
2563,0.0,0.0
3359,0.0,0.0
3493,0.0,0.0
3759,0.0,0.0
3626,0.0,1.0
3360,0.0,0.0
3760,0.0,0.0
3494,0.0,0.0
3361,0.0,0.0
3627,1.0,1.0
3628,2.0,0.0
2829,0.0,0.0
2830,0.0,0.0
2564,0.0,0.0
2697,0.0,1.0
2698,0.0,0.0
2831,0.0,0.0
2565,0.0,0.0
2832,1.0,0.0
2566,0.0,0.0
2699,0.0,0.0
3362,0.0,0.0
3761,0.0,0.0
3495,2.0,2.0
3629,1.0,1.0
3363,0.0,1.0
3496,6.0,6.0
3364,4.0,6.0
3630,2.0,1.0
3497,4.0,4.0
3631,0.0,0.0
2963,0.0,0.0
3229,0.0,0.0
3096,0.0,0.0
3097,0.0,0.0
3230,0.0,0.0
2964,0.0,0.0
3098,0.0,0.0
2965,1.0,0.0
3231,0.0,1.0
3099,0.0,0.0
702,0.0,0.0
1101,0.0,0.0
968,0.0,0.0
1102,0.0,0.0
836,0.0,0.0
969,0.0,0.0
1235,0.0,0.0
1236,0.0,0.0
970,0.0,0.0
835,0.0,0.0
569,0.0,0.0
703,0.0,0.0
570,0.0,0.0
704,0.0,0.0
571,0.0,0.0
705,0.0,0.0
1762,0.0,0.0
2028,0.0,0.0
1896,0.0,0.0
2029,0.0,0.0
1763,0.0,0.0
1764,0.0,0.0
2030,0.0,0.0
1897,0.0,0.0
1765,0.0,0.0
2031,0.0,0.0
2161,0.0,0.0
2427,0.0,0.0
2295,0.0,0.0
2162,0.0,0.0
2428,0.0,1.0
2296,0.0,0.0
2163,0.0,0.0
2429,0.0,0.0
2164,0.0,1.0
2430,0.0,0.0
1631,0.0,0.0
1632,0.0,0.0
1898,0.0,0.0
2032,0.0,0.0
1766,0.0,0.0
1899,0.0,0.0
2033,0.0,0.0
1900,0.0,0.0
1767,0.0,0.0
2034,0.0,0.0
1768,0.0,0.0
1901,0.0,0.0
2297,0.0,0.0
2298,0.0,1.0
2165,0.0,0.0
2431,0.0,0.0
2166,0.0,0.0
2299,0.0,0.0
2432,0.0,0.0
2300,0.0,0.0
2167,0.0,0.0
2433,0.0,1.0
1633,0.0,0.0
1367,0.0,0.0
1500,0.0,0.0
1634,0.0,0.0
1368,0.0,0.0
1501,0.0,0.0
1635,0.0,0.0
1369,0.0,0.0
1502,0.0,0.0
2301,0.0,0.0
2168,0.0,0.0
2434,0.0,1.0
2302,0.0,0.0
2169,0.0,0.0
2435,0.0,0.0
2170,0.0,0.0
2303,0.0,0.0
2436,1.0,0.0
2171,0.0,0.0
1636,0.0,0.0
1370,0.0,0.0
1503,0.0,0.0
1504,0.0,0.0
1371,0.0,0.0
1637,0.0,1.0
1372,1.0,0.0
1638,0.0,0.0
1505,0.0,0.0
1373,0.0,1.0
1902,0.0,0.0
2035,0.0,0.0
1769,0.0,0.0
2036,0.0,0.0
1903,0.0,0.0
1770,0.0,0.0
2037,0.0,0.0
1904,0.0,0.0
1771,0.0,0.0
1905,0.0,0.0
2304,0.0,0.0
2437,0.0,0.0
2172,0.0,0.0
2305,0.0,0.0
2438,0.0,2.0
2173,0.0,0.0
2306,0.0,0.0
2439,0.0,1.0
2174,0.0,1.0
2307,0.0,0.0
7614,1.0,0.0
7880,0.0,0.0
7748,0.0,0.0
7881,0.0,0.0
7615,0.0,0.0
7616,0.0,1.0
7882,2.0,0.0
7749,0.0,0.0
7617,0.0,0.0
7883,0.0,0.0
8013,0.0,0.0
8279,0.0,4.0
8147,4.0,4.0
8014,1.0,0.0
8280,0.0,0.0
8148,0.0,3.0
8015,0.0,0.0
8281,1.0,0.0
8016,0.0,0.0
8282,5.0,2.0
8545,0.0,0.0
8678,1.0,3.0
8546,0.0,0.0
8679,0.0,0.0
8413,0.0,1.0
8547,1.0,0.0
8414,0.0,0.0
8680,0.0,2.0
8548,0.0,1.0
8415,1.0,0.0
8149,0.0,0.0
8150,0.0,0.0
8017,0.0,0.0
8283,0.0,1.0
8018,0.0,1.0
8151,2.0,5.0
8284,4.0,5.0
8152,8.0,21.0
8019,0.0,4.0
8285,10.0,11.0
7750,0.0,1.0
7884,0.0,0.0
7618,2.0,0.0
7751,0.0,0.0
7885,0.0,0.0
7752,0.0,0.0
7619,19.0,17.0
7886,0.0,0.0
7620,88.0,46.0
7753,18.0,13.0
8681,0.0,0.0
8682,0.0,0.0
8416,0.0,0.0
8549,0.0,1.0
8550,1.0,2.0
8683,0.0,0.0
8417,1.0,9.0
8684,0.0,1.0
8418,0.0,1.0
8551,3.0,2.0
7754,19.0,21.0
7887,0.0,0.0
7621,50.0,52.0
7888,0.0,0.0
7755,4.0,5.0
7622,2.0,6.0
7889,0.0,0.0
7756,0.0,0.0
7623,8.0,5.0
7757,0.0,0.0
8153,0.0,0.0
8020,1.0,2.0
8286,1.0,2.0
8154,0.0,0.0
8021,1.0,1.0
8287,0.0,1.0
8022,2.0,0.0
8155,2.0,1.0
8288,54.0,33.0
8023,4.0,10.0
8685,5.0,5.0
8419,1.0,3.0
8552,7.0,18.0
8686,3.0,6.0
8420,2.0,7.0
8553,10.0,13.0
8687,4.0,16.0
8421,2.0,6.0
8554,11.0,24.0
8688,11.0,9.0
8422,14.0,22.0
8555,6.0,16.0
8689,0.0,0.0
8423,20.0,24.0
8556,3.0,1.0
8424,13.0,8.0
8557,5.0,2.0
8690,3.0,1.0
8691,3.0,1.0
8558,4.0,3.0
9615,2.0,0.0
9881,3.0,12.0
9616,0.0,0.0
10015,1.0,0.0
9749,0.0,0.0
9882,1.0,0.0
9617,0.0,1.0
10016,1.0,13.0
9750,0.0,0.0
9883,0.0,1.0
8818,0.0,0.0
9084,1.0,1.0
8952,0.0,0.0
8819,1.0,0.0
9085,0.0,3.0
8953,0.0,0.0
8820,0.0,2.0
9086,0.0,0.0
8954,1.0,2.0
9087,1.0,0.0
9217,11.0,12.0
9350,41.0,21.0
9484,7.0,6.0
9218,6.0,8.0
9351,0.0,1.0
9485,0.0,1.0
9352,0.0,0.0
9219,4.0,5.0
9486,0.0,0.0
9220,4.0,4.0
9618,0.0,0.0
10017,1.0,0.0
9751,0.0,0.0
9884,2.0,0.0
10018,1.0,1.0
9885,1.0,1.0
9752,0.0,0.0
9619,0.0,0.0
9886,6.0,13.0
9753,0.0,1.0
9353,8.0,9.0
9487,7.0,27.0
9354,5.0,26.0
9221,13.0,15.0
9488,2.0,3.0
9222,11.0,14.0
9355,9.0,8.0
9356,55.0,45.0
9489,23.0,14.0
9223,16.0,25.0
8821,0.0,0.0
9088,0.0,0.0
8955,1.0,1.0
8822,1.0,0.0
8956,0.0,0.0
9089,4.0,3.0
8823,2.0,0.0
9090,15.0,18.0
8957,10.0,5.0
8824,0.0,0.0
10019,1.0,1.0
9620,0.0,0.0
9887,1.0,1.0
9754,0.0,1.0
10020,0.0,0.0
9621,2.0,0.0
10021,0.0,0.0
9622,14.0,20.0
9755,1.0,4.0
9888,2.0,10.0
9623,6.0,7.0
9756,6.0,2.0
9889,5.0,2.0
10022,1.0,1.0
9624,61.0,58.0
10023,3.0,23.0
9757,5.0,7.0
9890,1.0,3.0
9758,11.0,9.0
10024,2.0,4.0
9224,10.0,24.0
9357,7.0,15.0
9490,39.0,33.0
9358,17.0,27.0
9225,34.0,34.0
9491,108.0,67.0
9359,12.0,25.0
9226,11.0,24.0
9492,8.0,5.0
9360,13.0,12.0
8825,0.0,2.0
9091,12.0,21.0
8958,14.0,22.0
9092,42.0,46.0
8826,8.0,15.0
8959,63.0,65.0
8827,8.0,21.0
8960,25.0,25.0
9093,52.0,50.0
8828,5.0,5.0
6291,3.0,7.0
6424,0.0,3.0
6558,21.0,18.0
6292,10.0,12.0
6425,12.0,9.0
6559,16.0,5.0
6426,4.0,1.0
6293,4.0,3.0
6560,9.0,8.0
6294,15.0,4.0
6692,18.0,20.0
7091,11.0,8.0
6825,27.0,23.0
6958,22.0,13.0
7092,15.0,11.0
6959,17.0,33.0
6826,113.0,82.0
6693,42.0,41.0
6960,44.0,58.0
6827,31.0,42.0
7491,0.0,0.0
7358,2.0,4.0
7226,9.0,4.0
7492,2.0,2.0
7359,10.0,7.0
7227,11.0,9.0
7360,17.0,23.0
7493,3.0,3.0
7361,10.0,10.0
7228,18.0,19.0
6427,22.0,11.0
6561,26.0,10.0
6428,22.0,14.0
6295,7.0,13.0
6562,43.0,59.0
6296,9.0,13.0
6429,14.0,10.0
6430,15.0,26.0
6563,39.0,67.0
6297,17.0,19.0
7093,23.0,24.0
6694,22.0,16.0
6961,38.0,36.0
6828,59.0,65.0
7094,29.0,32.0
6695,21.0,31.0
7095,25.0,31.0
6696,50.0,62.0
6829,44.0,49.0
6962,50.0,42.0
7494,10.0,8.0
7229,17.0,21.0
7495,16.0,16.0
7362,23.0,19.0
7363,21.0,13.0
7230,29.0,32.0
7496,39.0,47.0
7364,34.0,34.0
7231,24.0,26.0
7497,40.0,44.0
6697,118.0,119.0
6830,47.0,89.0
6963,80.0,92.0
7096,18.0,19.0
6698,191.0,98.0
7097,29.0,36.0
6831,71.0,73.0
6964,68.0,91.0
6832,73.0,60.0
7098,67.0,93.0
6298,53.0,71.0
6431,60.0,64.0
6564,134.0,84.0
6432,53.0,60.0
6299,27.0,23.0
6565,191.0,217.0
6433,107.0,82.0
6300,46.0,29.0
6566,62.0,65.0
6434,74.0,76.0
6699,91.0,86.0
6965,65.0,80.0
7099,94.0,82.0
6700,74.0,84.0
6833,379.0,245.0
6966,74.0,97.0
7100,86.0,82.0
6701,100.0,90.0
6834,278.0,190.0
6967,103.0,131.0
7498,50.0,63.0
7232,95.0,91.0
7365,57.0,65.0
7366,95.0,92.0
7233,71.0,78.0
7499,68.0,72.0
7367,36.0,41.0
7234,162.0,259.0
7500,38.0,27.0
7368,58.0,60.0
7890,0.0,1.0
7624,4.0,2.0
7758,0.0,0.0
7891,1.0,2.0
7625,1.0,1.0
7759,0.0,1.0
7892,7.0,8.0
7626,1.0,5.0
7627,2.0,0.0
7760,0.0,1.0
8156,11.0,16.0
8289,9.0,16.0
8024,69.0,59.0
8157,34.0,35.0
8290,34.0,31.0
8025,19.0,15.0
8158,35.0,54.0
8291,16.0,13.0
8026,25.0,38.0
8159,42.0,43.0
7893,8.0,14.0
7761,0.0,1.0
7628,2.0,0.0
7894,6.0,8.0
7895,6.0,23.0
7762,1.0,1.0
7629,8.0,15.0
7763,3.0,3.0
7630,18.0,26.0
7896,4.0,5.0
8292,6.0,7.0
8160,37.0,28.0
8293,7.0,7.0
8027,8.0,9.0
8028,15.0,16.0
8161,6.0,5.0
8294,2.0,2.0
8029,24.0,24.0
8162,37.0,45.0
8295,6.0,8.0
8425,9.0,5.0
8559,1.0,2.0
8692,1.0,0.0
8426,1.0,3.0
8560,0.0,1.0
8693,13.0,8.0
8427,1.0,2.0
8428,5.0,3.0
8694,18.0,18.0
8561,3.0,7.0
8562,24.0,27.0
8695,9.0,3.0
8429,13.0,18.0
8430,53.0,54.0
8563,10.0,13.0
8696,0.0,2.0
8564,44.0,52.0
8697,19.0,20.0
8431,35.0,51.0
8432,32.0,48.0
8030,5.0,17.0
8163,22.0,19.0
8296,11.0,6.0
8031,35.0,47.0
8164,46.0,72.0
8297,49.0,54.0
8298,102.0,79.0
8032,44.0,64.0
8165,32.0,61.0
8299,18.0,37.0
7631,1.0,3.0
7764,5.0,2.0
7897,13.0,12.0
7632,2.0,0.0
7765,0.0,0.0
7898,7.0,7.0
7899,178.0,183.0
7766,82.0,90.0
7633,7.0,9.0
7634,84.0,87.0
8698,9.0,5.0
8565,18.0,21.0
8566,26.0,33.0
8433,17.0,19.0
8699,13.0,16.0
8567,36.0,49.0
8434,41.0,55.0
8700,23.0,31.0
8435,53.0,56.0
8701,39.0,40.0
7900,129.0,94.0
7767,22.0,18.0
7635,93.0,67.0
7901,45.0,69.0
7768,33.0,41.0
7636,36.0,28.0
7902,63.0,57.0
7769,15.0,32.0
7770,13.0,23.0
7637,102.0,83.0
9625,16.0,23.0
9891,1.0,1.0
10025,1.0,5.0
9626,44.0,46.0
9759,7.0,33.0
9892,1.0,2.0
10026,425.0,109.0
9627,25.0,30.0
9760,4.0,3.0
9893,0.0,0.0
9227,7.0,20.0
9493,15.0,29.0
9361,50.0,70.0
9494,17.0,19.0
9228,6.0,12.0
9495,2.0,4.0
9229,15.0,17.0
9362,12.0,13.0
9496,3.0,3.0
9230,7.0,12.0
9094,17.0,23.0
8961,29.0,38.0
9095,11.0,19.0
8829,7.0,9.0
8962,34.0,33.0
8830,16.0,18.0
9096,30.0,37.0
8963,27.0,38.0
8831,6.0,12.0
9097,11.0,33.0
10027,2.0,1.0
9628,7.0,10.0
9761,1.0,3.0
9894,1.0,0.0
10028,0.0,1.0
9629,2.0,4.0
9762,9.0,9.0
9895,1.0,2.0
9763,1.0,4.0
9630,3.0,7.0
9363,1.0,2.0
9231,2.0,1.0
9497,24.0,14.0
9364,10.0,7.0
9232,11.0,7.0
9365,23.0,37.0
9498,33.0,36.0
9499,36.0,42.0
9366,63.0,30.0
9233,116.0,58.0
8964,73.0,84.0
8965,13.0,13.0
8832,14.0,13.0
9098,9.0,3.0
8833,12.0,35.0
9099,7.0,18.0
8966,19.0,9.0
8834,42.0,64.0
9100,3.0,0.0
8967,3.0,5.0
9896,1.0,0.0
10029,1.0,3.0
10030,0.0,1.0
9897,2.0,3.0
9631,5.0,26.0
9764,5.0,12.0
10031,0.0,2.0
9898,12.0,14.0
9632,6.0,7.0
9765,17.0,49.0
9633,18.0,19.0
9766,18.0,31.0
9899,4.0,5.0
9900,4.0,7.0
9767,30.0,43.0
9634,30.0,57.0
9901,7.0,5.0
9768,51.0,33.0
9635,63.0,72.0
9769,57.0,30.0
8835,40.0,50.0
8968,13.0,20.0
9101,20.0,6.0
8969,7.0,7.0
9102,15.0,11.0
8836,188.0,143.0
8970,34.0,35.0
9103,8.0,13.0
8837,100.0,134.0
8971,18.0,19.0
9234,84.0,54.0
9500,39.0,27.0
9367,38.0,24.0
9501,29.0,61.0
9368,142.0,135.0
9235,72.0,86.0
9369,39.0,29.0
9502,36.0,24.0
9236,49.0,37.0
9370,7.0,10.0
10959,0.0,2.0
11092,0.0,2.0
11093,4.0,3.0
10960,0.0,0.0
11226,1.0,3.0
11094,3.0,10.0
10961,1.0,5.0
11227,5.0,19.0
11095,1.0,2.0
10962,3.0,2.0
10164,1.0,3.0
10032,1.0,7.0
10298,5.0,12.0
10431,26.0,30.0
10165,5.0,8.0
10299,3.0,11.0
10432,4.0,8.0
10033,28.0,26.0
10166,11.0,15.0
10034,53.0,68.0
11228,5.0,9.0
11096,2.0,2.0
10963,12.0,10.0
11229,1.0,4.0
11097,2.0,3.0
10964,3.0,0.0
11230,0.0,0.0
11098,2.0,0.0
10965,3.0,4.0
11231,0.0,1.0
10829,7.0,7.0
10564,36.0,34.0
10830,0.0,2.0
10697,20.0,23.0
10831,2.0,3.0
10565,21.0,22.0
10698,2.0,10.0
10566,10.0,15.0
10832,1.0,1.0
10699,3.0,5.0
10433,3.0,4.0
10167,15.0,22.0
10300,5.0,16.0
10301,9.0,11.0
10168,5.0,1.0
10434,7.0,11.0
10035,14.0,27.0
10302,20.0,8.0
10169,21.0,13.0
10435,7.0,7.0
11099,2.0,0.0
10966,0.0,2.0
11232,3.0,0.0
11100,1.0,3.0
10967,6.0,2.0
11233,0.0,0.0
10968,1.0,2.0
11234,0.0,0.0
11101,0.0,0.0
10969,2.0,1.0
10700,1.0,2.0
10567,1.0,0.0
10833,1.0,0.0
10568,0.0,1.0
10701,1.0,1.0
10834,1.0,4.0
10702,4.0,5.0
10835,3.0,7.0
10569,3.0,4.0
10703,5.0,8.0
10036,4.0,0.0
10170,45.0,10.0
10436,20.0,27.0
10037,6.0,3.0
10303,33.0,18.0
10171,5.0,6.0
10437,12.0,6.0
10304,38.0,19.0
10038,1.0,1.0
10172,3.0,1.0
10836,0.0,1.0
10570,1.0,5.0
10571,6.0,7.0
10704,5.0,4.0
10837,0.0,0.0
10572,7.0,7.0
10838,0.0,1.0
10705,0.0,0.0
10573,0.0,3.0
10839,0.0,1.0
11235,0.0,0.0
11102,0.0,0.0
10970,0.0,0.0
11236,0.0,0.0
11103,1.0,0.0
10971,0.0,0.0
11104,0.0,0.0
11237,0.0,0.0
10972,0.0,0.0
11105,0.0,0.0
8033,59.0,74.0
8166,34.0,51.0
8167,36.0,44.0
8034,79.0,93.0
8300,21.0,13.0
8168,80.0,75.0
8035,90.0,93.0
8301,57.0,66.0
8169,55.0,61.0
8036,83.0,70.0
7903,58.0,43.0
7638,160.0,156.0
7904,106.0,77.0
7771,162.0,116.0
7905,405.0,344.0
7639,337.0,367.0
7772,393.0,402.0
7640,589.0,480.0
7906,287.0,286.0
7773,362.0,316.0
8568,57.0,63.0
